Timestamp,User name,Task type,Start time,End time,Difficulty,Energy,Pressure
9/30/2025 12:51:42,zjh,Rest,10:00:00 AM,12:30:00 PM,1,0.0,0.0
9/30/2025 15:24:39,syc,Work,11:00:00 AM,12:00:00 PM,3,-1.0021341746311592,-0.6680894497541061
9/30/2025 15:25:05,syc,Food,12:00:00 PM,12:30:00 PM,1,-0.5010670873155796,-0.33404472487705306
9/30/2025 15:25:21,syc,Rest,12:30:00 PM,1:00:00 PM,1,-0.5010670873155796,-0.33404472487705306
9/30/2025 15:25:39,syc,Work,1:00:00 PM,3:00:00 PM,3,-2.0042683492623175,-1.3361788995082113
9/30/2025 15:25:57,syc,Fun,3:00:00 PM,3:30:00 PM,1,-0.5010670873155796,-0.33404472487705306
9/30/2025 21:06:06,zyx,Work,11:30:00 AM,1:40:00 PM,2,-1.1239014164499834,1.264678972773621
9/30/2025 21:06:27,zyx,Work,1:40:00 PM,5:30:00 PM,4,-1.6608158268854911,-0.3391841731145089
9/30/2025 21:06:53,zyx,Fun,5:30:00 PM,6:30:00 PM,2,0.2500868357068424,-0.2500868357068424
9/30/2025 21:07:14,zyx,Food,6:30:00 PM,7:20:00 PM,1,0.20840569642236906,-0.20840569642236906
9/30/2025 21:07:32,zyx,Rest,7:20:00 PM,9:00:00 PM,1,0.41681139284473767,-0.41681139284473767
9/30/2025 23:04:33,zyx,Work,9:00:00 PM,10:00:00 PM,2,-0.48768426580187896,-0.4942143109564465
9/30/2025 23:04:53,zyx,Fun,10:00:00 PM,11:00:00 PM,2,-0.49744369213762596,-0.4974436921376262
10/1/2025 2:17:48,zyx,Work,11:00:00 PM,11:40:00 PM,2,0.6666666666666661,0.0
10/1/2025 2:18:17,zyx,Fun,11:40:00 PM,12:40:00 AM,1,4.426888743351591,-2.1915138525045648
10/1/2025 2:18:33,zyx,Rest,12:40:00 AM,1:00:00 AM,1,0.19052155275065485,-0.047630388187664074
10/1/2025 2:18:48,zyx,Work,1:00:00 AM,2:20:00 AM,3,0.7620862110026196,-0.19052155275065497
10/1/2025 20:34:07,zyx,Rest,2:20:00 AM,8:30:00 AM,1,3.5246487258871158,-0.8811621814717787
10/1/2025 20:34:26,zyx,Work,8:30:00 AM,12:00:00 PM,3,-2.6465540293249874,0.8631532196083884
10/1/2025 20:35:38,zyx,Food,12:00:00 PM,12:30:00 PM,1,0.0658841364376479,-0.0658841364376479
10/1/2025 20:35:54,zyx,Work,12:30:00 PM,7:00:00 PM,4,-0.13053118673479247,-0.88171484722012
10/1/2025 20:36:18,zyx,Fun,7:00:00 PM,8:35:00 PM,2,0.0,0.7953644395821104
10/2/2025 2:34:21,zjh,Work,12:15:00 AM,3:00:00 AM,3,0.0,3.2846715328467155
10/2/2025 8:53:18,zyx,Work,8:35:00 PM,9:05:00 PM,1,-1.0422698320787491,0.0
10/2/2025 8:54:16,zyx,Rest,9:05:00 PM,10:25:00 PM,1,-2.779386218876665,0.0
10/2/2025 8:54:38,zyx,Fun,10:25:00 PM,2:00:00 AM,1,-10.293838999106143,2.4235436893203883
10/2/2025 8:54:55,zyx,Rest,2:00:00 AM,8:00:00 AM,1,-3.2766990291262132,3.2766990291262137
10/2/2025 13:24:20,zjh,Rest,3:00:00 AM,10:30:00 AM,1,0.0,8.95819508958195
10/2/2025 13:24:36,zjh,Fun,10:30:00 AM,12:30:00 PM,1,0.0,2.3888520238885205
10/2/2025 16:47:00,zjh,Work,12:30:00 PM,5:00:00 PM,3,-2.2974654377880186,2.066688785666888
10/2/2025 19:01:29,zyx,Work,8:00:00 AM,12:40:00 PM,4,-2.901695038359252,-0.11770647430105718
10/2/2025 19:01:51,zyx,Food,12:40:00 PM,1:40:00 PM,1,0.009745229506629371,-0.4805540141632163
10/2/2025 19:02:16,zyx,Work,1:40:00 PM,6:15:00 PM,3,-0.2548948513415521,1.140315598585879
10/2/2025 20:05:51,zyx,Work,6:15:00 PM,7:20:00 PM,1,0.30444904293843766,-0.6996594928658686
10/2/2025 20:06:55,zyx,Food,7:20:00 PM,8:05:00 PM,1,0.6891815303099698,-0.6955509570615623
10/3/2025 2:38:39,zjh,Food,5:00:00 PM,6:30:00 PM,1,,
10/3/2025 2:39:07,zjh,Fun,6:30:00 PM,8:00:00 PM,1,,
10/3/2025 2:39:23,zjh,Work,8:00:00 PM,11:00:00 PM,3,,
10/3/2025 2:39:40,zjh,Rest,11:00:00 PM,12:00:00 AM,1,,
10/3/2025 4:32:18,zjh,Work,12:00:00 AM,4:30:00 AM,3,,
